plant,recording_date,min_width,avg_width,max_width,min_height,avg_height,max_height,min_biomass,avg_biomass,max_biomass,avg_solidity,avg_convex_hull_area,avg_longest_path,avg_center_of_mass_x,avg_center_of_mass_y
-,dd/mm/yyyy,mm,mm,mm,mm,mm,mm,cm2,cm2,cm2,-,cm2,mm,pixels,pixels
NPEC51.VTC3.AD1.Moneymaker.Mon_boh5.0,2021-10-17,164.90605748859997,160.8977,298.619,204.99729574039998,163.64618333333334,336.05780000000004,230.1442080895,167.1375,380.6278,1310.0071723733245,3198.5627159735354,387.47894392215835,2346.7590666666665,0.5313373414851293
NPEC51.VTC3.AD1.Moneymaker.Mon_boh5.0,2021-10-20,276.0975632812,225.9699,377.5079,339.1545534619,232.2097,433.36896666666667,386.9175963975,240.2323,508.5437,1306.1678686896487,3125.638022585085,725.2477586258998,2918.072183333333,0.4689610670602536
NPEC51.VTC3.AD1.Moneymaker.Mon_boh5.0,2021-10-23,489.35863620559996,275.8883,366.8111,502.0026125940999,281.53383333333335,427.64915,514.2413460629999,286.5851,462.1909,1308.3583609438047,3022.7097115280226,892.7572701163582,2872.5365,0.563504509028439
NPEC51.VTC3.AD1.Moneymaker.Mon_boh5.0,2021-10-26,564.9265082864998,340.9605,426.9806,600.1485409675834,346.38318333333336,482.6931,652.0279116968,349.4288,544.6454,1303.7390591296332,2983.486412100739,1178.9422037197583,3301.894166666667,0.5095562836792743
NPEC51.VTC3.AD1.Moneymaker.Mon_boh5.0,2021-11-01,693.3388516772001,547.3196,394.4445,733.4208196661333,549.6966666666666,460.3338166666667,761.141554284,551.3308999999998,523.6975,1301.5185319097204,2823.158709328487,1862.94043785675,4136.0960000000005,0.3939371656760269
NPEC51.VTC3.AD1.Moneymaker.Mon_boh5.0,2021-11-03,839.389194495,613.7289,430.1005,885.46670499295,614.7688666666667,452.97976666666676,935.9383200897,615.9574,471.9963,1306.3415692086896,2799.106960621673,2110.0952472257663,4552.082666666666,0.4196939828641136
NPEC51.VTC3.AD1.Moneymaker.Mon_boh5.0,2021-11-06,916.2224574572,685.0409,447.0371,963.42829137835,687.7893833333333,473.6305333333333,1023.3198178709,689.9436,506.7609,1306.4550717089353,2743.5983677872373,2436.7963613091583,5062.483450000001,0.3954841708694053
NPEC51.VTC3.AD1.Moneymaker.Mon_boh5.0,2021-11-07,980.5428520342998,711.3371999999998,458.1796,1035.4896865299334,711.6343333333331,481.72741666666667,1108.9492359703,711.7828999999998,530.8287,1307.1853748128203,2712.53619654336,2555.23837144635,5238.3121,0.4060202542773836
NPEC51.VTC3.AD1.Moneymaker.Mon_boh5.0,2021-11-08,1058.2342764733,753.2330000000001,450.157,1118.19532993735,755.3129333333333,490.1214333333333,1185.0673643684995,756.7986,553.1137,1305.1605666662688,2683.79181469659,2674.807546223883,5540.496700000001,0.41981820249757823
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-09-29,5.611819842499999,48.5813,246.4721,9.01367523375,52.81545,270.5399,10.8581264634,56.1582,283.4652,1305.5857539872904,3306.0224033628942,25.510439085799998,1793.1996666666666,0.36350621635509245
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-10-03,18.27566108,79.7803,246.0264,23.116062619666668,87.65433333333333,270.76275000000004,27.2724511921,95.8255,283.4652,1305.2103643402081,3294.984159598458,75.976591349075,1757.3208166666666,0.3084927337343858
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-10-09,61.57904541509999,136.3842,246.9178,69.00783677946666,145.44676666666666,272.02556666666663,75.25798043649999,152.8751,287.9222,1304.239126654134,3246.5733741827426,215.29854427016664,1880.7797166666667,0.32348615316760737
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-10-11,83.17213627809998,198.3365,248.7006,99.33318418204999,209.03330000000003,276.11115,112.8164504408,223.2957,299.9561,1302.1009702411927,3187.1944910290113,412.87813985355837,2111.7266,0.24400537096205097
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-10-15,168.0943657531,231.3183,289.705,199.92546870988335,245.95211666666663,318.45265,223.5292133725,253.6033,361.4627,1302.6713639649086,3094.162566415806,619.5740457238666,2552.3753333333334,0.32495170516822797
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-10-17,258.4496314296,269.2028,347.2003,282.83207817301667,271.9512833333333,395.85588333333334,307.66280834220004,275.8883,455.9511,1304.0570286375378,3034.6461175462355,831.5750250600335,2754.7231333333334,0.34342320606081117
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-10-20,392.96644291800004,389.9875,442.1344,452.58582097925,391.84458333333333,528.2287833333334,492.42576889120005,393.5531,591.8896,1299.6023472435647,2864.2217412948908,1485.6741783459,3531.6525166666665,0.3070201356990926
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-10-23,621.9028681883,467.5393,468.8764,688.2508016866667,470.1392166666667,562.1762666666666,735.6748178659999,473.3334,630.2198,1301.8600334294777,2762.5459798513016,1780.43576050505,3616.8555,0.3880766537353478
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-10-26,940.5648434217999,540.6341,494.2813,985.3428617143333,548.0624333333334,542.5654666666666,1031.4902302646,552.2223,593.2266999999998,1301.2507283022137,2772.980835575503,2047.4307533532249,3825.368816666667,0.4818535555778434
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-11-01,1182.9358660708,768.3868,652.9505,1241.8874541248333,770.3181666666666,690.6864333333333,1293.5294399085,771.9524,732.2850999999998,1301.2957681708551,2558.5958541736877,3405.005956301399,5640.184933333333,0.36539576331144535
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-11-04,1257.0913473878,848.1671,632.4483,1328.26948513668,849.9053299999999,687.40311,1361.0003995369998,852.1784,716.6856,1311.6372743362772,2534.916233244177,3964.114546937025,6202.18292,0.3362277310368391
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-11-07,1529.4980217248,940.427,603.4778,1605.8965755747167,947.4839166666666,638.1681166666666,1732.2863462564,954.2437,681.4753,1305.5618013862925,2494.7377667264273,4284.822270536708,6873.956816666668,0.3754795978466397
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-11-08,1559.4422951074,903.4339,618.1859,1675.4652632576165,961.4491833333332,640.4709,1831.8986315669001,985.4427,666.7672,1305.951650836214,2478.4703154035947,4418.924237761825,7092.721233333334,0.37936497527323637
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-11-12,1785.7585467945999,1075.0284,676.1269,1878.2380269908335,1093.0049666666666,691.50355,1936.2168996055,1113.3586,710.4458,1300.7805913179925,2385.9907726812444,5124.646339684399,8108.6201,0.3667096811822766
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-11-16,1870.3371143819,1231.4691,656.9617999999998,1908.7193134580666,1242.83445,665.5786666666667,1939.921693944,1251.9713,677.0183,1300.6059785070645,2349.9710428006956,5992.562119505033,8946.31325,0.31970744048512095
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-11-19,1757.2048128420001,1205.6185,591.4439,1901.46334628,1212.52685,646.7849833333332,2057.9765050661,1221.2179999999996,713.5657,1302.7843930374067,2323.672536141054,5736.700050198091,8731.857266666668,0.33227197845892886
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-11-23,1906.1335722799,1316.5978,594.1181,2079.6573323455164,1327.51745,649.2363333333334,2217.4038372004998,1336.6543,697.5205,1306.4717439384688,2246.605835326271,6039.479913115683,9538.128566666666,0.3447027956443243
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-11-26,1905.1681406185,1338.4371,580.3014,2086.6474416278,1348.6139166666667,624.7971166666666,2225.2762768592,1366.0705,682.8124,1304.8586390185599,2192.67847256953,6228.893234815583,9699.397683333334,0.3358873141874481
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-11-29,2025.2769771272,1367.8533,611.5004,2215.9133113638663,1383.5270833333334,649.3106166666666,2350.1328122789,1401.2808,685.0409,1303.8267986861563,2140.1194382080307,6545.133519415575,9942.527033333332,0.3386086737234937
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-12-06,1751.1798041403,853.0698,593.2266999999998,1901.2206640413833,854.0354833333331,619.4487166666667,2049.7464981254,855.2982999999998,648.4934999999998,1303.6732899915592,2482.1486137249435,4161.545652774142,6382.721133333333,0.4568274079993275
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-12-07,1761.0963367610998,852.1784,580.7470999999998,1906.20011952405,853.0697999999999,614.84315,2037.0945757973002,854.8525999999998,649.3849,1304.6984760824973,2482.6487080910633,4156.272031985866,6309.254916666668,0.4593954527612905
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-12-08,1797.1907673941,854.8525999999998,585.2040999999998,1944.0406703841502,857.6010833333333,616.5516666666666,2100.2091740401,860.6467,651.1677,1304.3175511046036,2481.5035355719506,4195.942466519683,6409.760266666667,0.4635025313285967
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-12-11,1846.6304035853,848.1671,568.2674999999998,1957.6120041401334,849.6527666666665,605.4091666666667,2085.3363615938,851.2869999999998,659.1903,1304.060307463645,2476.1092756488447,4160.477917140392,6285.187116666667,0.47319318130770593
NPEC51.VTC3.AD12.Merlice.Mer_h6.1,2021-12-18,1921.9519515385998,839.6988,536.6228,2073.05293221465,843.3386833333334,576.9586499999999,2236.0112412588,846.8299999999998,623.0885999999998,1302.9187329674671,2480.8040366642495,3990.0254282705832,6170.196516666667,0.5220112895674955
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-10-03,19.6443491761,75.3233,246.9178,21.027273747316666,81.04311666666666,270.31705,22.614144101599997,89.14,282.1281,1305.4875457462379,3295.4220164492313,66.43500775314999,1762.8177833333336,0.3197190145015952
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-10-09,43.50004634020001,138.167,247.3635,55.707658212333335,148.78951666666666,270.4656166666667,66.49956851239999,160.8977,282.5738,1306.5412158849201,3253.2645859640656,207.23109801044998,1797.8052333333333,0.2689507255300265
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-10-11,74.3044676845,237.1124,246.4721,87.2344978986,240.60371666666666,269.87134999999995,106.1478206315,244.2436,282.1281,1308.5210182492867,3201.3683059076116,352.6803636055917,1926.835383333333,0.24683937774678863
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-10-15,135.94310764659997,239.7866,278.1168,165.72084737841666,252.34048333333337,300.69893333333334,192.68307584529998,266.5286,333.3836,1309.6196911759419,3116.549257907698,584.0470876106332,2397.346016666667,0.2843038822075222
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-10-17,213.84112651520002,277.6711,310.6529,241.24965192295,279.8253166666667,383.37628333333333,257.9132805066,282.5738,434.5575,1307.8915099127223,3051.1520786436777,825.3765300104,2782.2079666666664,0.29599652834608553
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-10-20,348.3638974583,409.1526,432.7747,388.45050057866666,412.8667666666667,476.00759999999997,436.31154343599997,416.7295,552.2223,1306.4331531780272,2878.0105215376448,1458.2504232205831,3502.682016666666,0.26786474272136246
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-10-23,627.8563634336,483.1388,527.7088,682.6932790981,486.63011666666665,546.5024833333333,728.5095668316999,489.8243,582.5299,1305.7506338245862,2747.4151660185344,1982.4488593044246,3862.064783333333,0.3446508972668034
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-10-26,753.4161145078999,579.41,588.3240000000001,790.1544973293167,581.4899333333333,602.4378333333333,845.4956490776,583.4213,627.5455999999998,1306.0806391321328,2704.463381782029,2649.3768976149,4588.927199999999,0.29871668734555806
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-11-01,820.4619663678,767.0497,655.179,966.4894646092499,777.8950666666666,739.7877166666666,1101.8276876038,787.9975999999998,837.4703,1298.3976785137454,2587.005758902525,4040.647188517691,5727.5421333333325,0.23959058704546368
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-11-04,1055.4313462793998,851.2869999999998,712.6743,1108.0357839971166,853.73835,756.3528999999999,1159.789344016,856.6354,820.0880000000001,1308.2036443954312,2570.0681372546364,4712.444929020108,6322.9230499999985,0.235615973938705
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-11-07,1582.5669658282998,812.0654,549.5481,1618.63060594535,836.4303333333334,588.5468500000001,1674.9007704652,845.0472,630.6655,1306.1028276176862,2589.7778179956244,3731.129996521342,6141.52315,0.4339292795595671
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-11-08,1401.7670426548002,980.54,707.7715999999998,1452.0900024648665,990.7911,746.6217833333332,1523.3180672008996,1000.5965,821.4250999999998,1309.522035396536,2480.5096659483706,5205.165856459366,7184.015449999999,0.2792271441311167
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-11-12,1505.2390681259994,1082.6053,721.1426,1569.9488137434998,1103.5531999999996,773.3637833333332,1623.9275679311997,1124.5011,837.9159999999998,1303.1593984447738,2385.7091855874837,6194.680005382884,8146.133183333332,0.25397043883989623
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-11-16,1517.5493150513,1223.0008,680.1382,1608.6389179791668,1239.046,746.2503666666667,1698.9352512703,1253.7541,814.2939,1306.9308032943848,2367.3961670698664,6911.090720390724,8916.2285,0.23347376393056693
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-11-19,1924.0337877138,1363.842,489.3786,2071.97029794415,1381.2985833333332,532.5372166666667,2190.8485070573,1399.9437,558.0164,1299.9113142870376,2229.1806505247314,5665.121867498433,9926.258983333331,0.36702612844972116
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-11-23,1861.7098104612,1411.5319,497.4012,2099.9254377802167,1437.60535,524.6631833333332,2486.0103659238002,1465.0159,544.1997,1303.195586584905,2182.0123078878983,5996.558596043015,10435.84265,0.34980460746863984
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-11-26,2039.4465739189002,1424.0114999999996,501.8582,2331.7018742958835,1448.0793,540.9312333333334,2539.7984175611,1465.4616,590.1068,1307.1016316569685,2172.8681132893316,6106.556886572348,10397.735300000002,0.38427775256792945
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-11-29,2075.7515719513,1422.2287,509.8808,2200.6163843914164,1446.8164833333333,545.0168166666666,2525.3546858532,1473.0385,587.8783,1303.332152472036,2160.3411071228197,6179.517166141184,10377.753083333335,0.35784387492760733
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-12-06,1774.3382451044995,779.0835999999998,463.9737,1846.191059341583,781.3121,491.82995,1942.285610975,783.5405999999998,521.4689999999998,1305.9604076756443,2590.0442158765213,3129.981591487425,5718.256716666667,0.5903896453394527
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-12-07,1806.4458005432,779.5292999999998,458.1796,1853.5652223712002,780.4949833333334,484.4016166666666,1939.921693944,782.2035,517.012,1305.9296407490076,2588.840197948708,3093.9229175826245,5723.233700000001,0.5995330994579396
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-12-08,1845.2100668818,779.975,454.1683,1876.12275165315,781.0149666666666,476.45329999999996,1923.9185715895999,782.2035,507.6523,1306.7106858520217,2587.992558879281,3108.268318287975,5703.771466666666,0.6041465598844017
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-12-11,1840.0332872324,789.3347,449.2656,1882.3808412497835,791.2660666666666,463.37943333333334,1910.4998660901,792.4546,492.4985,1305.450926471569,2588.189907516802,3054.2413918414495,5793.728583333333,0.6167509317957317
NPEC51.VTC3.AD15.Brioso.Bri_h6.3,2021-12-18,1896.0541478973,787.9975999999998,434.5575,1925.2243543305333,789.7061166666666,450.0084333333334,1967.5934286010001,791.5631999999998,476.4533,1300.7976726148427,2587.4172996954762,2957.5543710866077,5778.797633333333,0.6516297078487393
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-10-03,20.325713496800002,87.8029,246.4721,22.4433064002,94.19126666666666,270.61418333333336,23.7941161322,98.054,283.9109,1305.9853539374878,3293.7420895611613,87.16679187159167,1774.8516833333333,0.26151030212258425
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-10-09,45.3574097217,134.1557,246.4721,56.50390757641667,142.0297333333333,270.8370333333333,73.162238867,154.65789999999996,284.8023,1304.8672269963783,3254.671536745571,207.78847256530833,1860.6489333333332,0.2748032966350746
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-10-11,74.32631901839999,180.5085,246.9178,80.21260485791666,189.8682,273.9569333333333,90.1685360959,196.5537,300.4018,1304.9983384521263,3210.795480627041,343.1717225509249,1944.8862333333336,0.23515286577239716
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-10-15,140.86959019859998,233.9925,281.6824,162.22165422706664,244.61501666666666,305.7502,192.4625760214,253.1576,319.1212,1305.102467242444,3115.542293427157,586.8415752437083,2541.0099833333334,0.27613786197928153
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-10-17,214.758882539,242.0151,330.2637,243.73639993693334,250.78053333333332,375.27939999999995,264.7408291079,258.9517,408.7069,1303.5219346427652,3066.548506617482,727.1282976645666,2689.5766500000004,0.3355068593240948
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-10-20,354.83387877760003,365.0283,409.5983,379.54244012543336,369.7824333333333,481.0588666666667,406.3315133252,373.0509,523.6975,1304.6197933970818,2897.854804238239,1343.5663458929666,3450.906533333333,0.2835344084094787
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-10-23,571.7739217367998,421.6322,458.6253,620.8149366247334,427.5005833333334,557.4964166666665,650.2798049848001,430.9919,641.3623,1302.6681827693296,2773.2432464765293,1709.984742445733,3860.87625,0.36538720800689894
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-10-26,881.6536472273999,496.5098,391.7703,920.2331704703,499.4811333333333,433.9632333333334,982.7816205166,503.1953,456.8425,1305.7716550028229,2919.568549948879,1528.605593383475,3749.2284,0.6029099784744362
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-11-01,920.7278052103999,666.7672,570.496,1027.4272064824665,667.5100333333334,663.7215833333333,1156.193806347,668.55,775.0722999999998,1312.2176953101207,2684.5215773721316,3191.674032082233,5030.83875,0.3218776349831871
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-11-04,1150.4767028048,714.4571,576.7357999999998,1223.0277664842333,717.1313,639.0595166666666,1279.9259913132996,718.9141,713.12,1307.9761994570556,2659.6645694433682,3359.5512088195997,5406.860983333333,0.36488207908225667
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-11-07,1291.6383062836999,804.9341999999998,569.1589,1348.602416195283,808.5740833333331,616.3288166666666,1423.9799168066,810.7283,653.8419,1307.2687840345632,2640.1198329233134,3678.195967850633,5979.065500000001,0.3683471429896865
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-11-08,1303.3982968916996,856.6354,601.2493,1393.574447846383,859.3095999999999,647.6021,1490.2470665856995,861.9838,686.8237,1309.6480057305585,2578.6541932255955,3881.666484404974,6259.262233333334,0.36062362441942314
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-11-12,2011.5444070135,1131.1866,652.9505,2125.8073495423164,1144.1119,715.1256500000001,2264.9324749179,1157.0372,755.0158,1297.9789903958665,2314.894417480403,5640.741738320733,8269.74065,0.38101711532702703
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-11-16,2029.2797442007002,1224.3379,626.2085,2150.0365058676166,1236.8917833333333,679.0982333333333,2242.6679521587,1251.0799,710.8915,1300.8426753571127,2281.1168521185123,6081.117464321725,8900.703283333332,0.3563922879988293
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-11-19,2236.9945512843,1309.4666,617.7402,2332.4676642248337,1324.1746999999998,677.0182999999998,2421.7614848031,1337.5457,738.0792,1297.3525148184763,2247.5759733758546,6426.039611150366,9525.054699999999,0.36654187516561626
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-11-23,2468.3525016476997,1323.729,593.2266999999998,2543.5151308090003,1342.8198166666666,633.0425666666666,2602.4362594279,1360.7221,668.1043,1300.2921127207794,2208.5795651237054,6150.224128724967,9658.98755,0.41534680247229455
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-11-26,2455.0311339083,1339.3284999999996,632.4483,2518.0434281787498,1371.3446166666665,664.0187166666666,2622.8116350472,1405.2921,700.1947,1297.8992206117994,2207.7796434370725,6727.211414541408,9858.4383,0.37742613802466446
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-11-29,2515.3467749270003,1345.1226,606.5977,2602.3068068285834,1378.624383333333,673.4526999999999,2706.3890142449,1416.8803,722.4797,1299.0093695214518,2171.7878322819893,6836.505661714101,9958.126533333332,0.3845898635967135
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-12-06,2195.6458680908,876.6918999999998,590.1068,2302.1671478835,881.8174499999999,646.0421500000001,2427.5540747715,886.4973,705.5431,1300.6596854362995,2446.647512553327,4494.316802550299,6476.615266666667,0.5150603294100743
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-12-07,2197.4635017743,880.2574999999998,610.6089999999998,2289.8214753108164,885.6801833333334,663.3501666666666,2427.2302777328,890.5086,727.3824,1299.142754085618,2438.190714638035,4573.778185035199,6445.4905499999995,0.5033476552981433
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-12-09,2082.6267961902,859.7552999999998,613.2832,2240.0971096172834,882.9317,664.0187166666666,2458.8054552183,902.0968,721.5883,1300.276099766761,2436.3924880869454,4585.214709685316,6474.758183333334,0.49170889630196896
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-12-12,2134.4720655953,860.6467,618.1859,2294.4340932486166,889.39435,662.6816166666666,2465.6171119404003,906.9995,705.9888,1300.4615063325052,2431.4006090342987,4566.971825606167,6452.8446,0.5049180316769183
NPEC51.VTC3.AD18.Merlice.Mer_h5.3,2021-12-18,2209.3446679612,873.1263,630.6655,2378.65972868535,897.4169499999999,661.3445166666667,2554.7725407373,914.1307,693.5092,1298.4442923938502,2432.4101089126475,4532.261809408057,6542.578866666667,0.5264560107641392
NPEC51.VTC3.AD2.Moneymaker.Mon_boh1.0,2021-09-29,4.1736047748999985,39.6673,246.4721,6.7520621751,42.192933333333336,270.3913333333333,9.5232086106,45.4614,283.4652,1305.9321737550813,3307.261209850151,16.4937841247,1797.0624,0.43925868849506094
NPEC51.VTC3.AD2.Moneymaker.Mon_boh1.0,2021-10-03,14.570866741500001,57.0496,246.0264,17.585357577249997,61.80373333333333,270.1684833333333,20.421064772,68.6378,283.9109,1305.8835381132967,3301.4333377295575,38.35173964103334,1753.2352333333336,0.4675067412220842
NPEC51.VTC3.AD2.Moneymaker.Mon_boh1.0,2021-10-09,42.6557902577,123.4589,246.4721,53.73276114091666,140.98976666666667,271.9512833333333,69.9878359968,158.2235,290.5964,1305.0655214951244,3260.8630074930916,186.13231080673333,1729.9102666666665,0.2889187418307409
NPEC51.VTC3.AD2.Moneymaker.Mon_boh1.0,2021-10-11,72.407374605,153.7665,246.9178,86.65576863106666,163.5719,277.00255,103.217755404,176.94289999999995,321.7954,1304.9602263143513,3225.7903274286195,286.84411550938336,1981.8793333333333,0.30260516370372276
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-10-03,16.2454735122,76.2147,246.0264,19.0861469192,81.26596666666667,270.31704999999994,22.7293602258,83.3459,283.9109,1305.6960215583401,3297.331397731546,60.69340423051667,1762.3720833333334,0.3134983302528554
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-10-09,42.2227365495,135.0471,246.9178,49.699534632283324,140.6926333333333,271.20845,56.720103349700004,145.7439,284.3566,1306.3019311313783,3260.2806557457043,193.63195346586667,1789.26265,0.2585663466401778
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-10-11,63.4662060701,190.7596,246.4721,80.64300991958333,196.18228333333332,274.9969,107.5026033333,202.7935,310.6529,1303.7649349728347,3218.8376064255845,309.7885127256083,1865.4030666666667,0.2621331341728476
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-10-15,122.7727127596,230.8726,282.1281,150.25639351273333,245.135,311.6185833333334,182.3831516388,258.9517,347.2003,1301.3940019699771,3130.7877173161814,582.0639135187998,2480.6919166666667,0.2598168518602972
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-10-17,216.95394835349998,251.8205,335.1664,251.21054937318334,254.56898333333334,379.29069999999996,286.97356810869996,258.0603,426.9806,1301.4545680411718,3078.765472593142,725.0689749848999,2718.54715,0.34912455777521084
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-10-20,376.0574834492,392.216,452.8312,403.21140770893334,401.2042833333333,483.5845,459.9248894423,409.5983,516.5663,1298.2986388408972,2902.5899402894397,1444.088606828075,3402.1023833333334,0.27957395166882604
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-10-23,633.2178861786999,495.1727,528.6002,659.9195540428666,496.88121666666666,564.2561999999999,675.2638255720998,498.2926,615.9574,1301.9708500143417,2785.1002413962055,2006.5889548900416,3917.0344499999997,0.3291529649171669
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-10-26,743.9445545046999,537.9599,563.8104999999998,797.0151540122832,539.3712833333334,616.8488,832.2080515815,540.6341,661.8645,1304.3359345448105,2755.664947240404,2528.4742948482417,4490.056083333334,0.3156707379000559
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-11-01,906.2999653816996,747.4389,670.3328,935.4969893610833,748.6274333333332,759.8442166666665,959.1464231764,750.5588,816.0767,1312.6346000555359,2689.2911219995526,3877.9429840003336,5493.846766666667,0.2430944471013408
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-11-04,1076.4304781573,825.8820999999998,676.5726,1145.7584700864834,827.5163333333331,739.2677333333332,1209.7335473718,830.3390999999998,779.0835999999998,1304.2863269232446,2603.8164151366996,4142.866073097809,6050.451783333333,0.27721204558401946
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-11-07,1519.0431516960998,844.1558,556.6793,1602.011011110316,863.1723333333333,599.3179333333333,1683.5101960217999,874.4634,685.0409,1307.0273194051817,2621.0518166263696,3673.0463368282,6344.168083333333,0.43640563868046817
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-11-08,1351.4493801377996,953.3523,664.5387,1397.34214754005,966.6490166666667,732.1365333333333,1466.8581933730998,979.2029,832.1219,1310.487710677301,2528.7860888008477,5282.012528194641,7026.609066666667,0.2657306957893551
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-11-12,1761.9743630869,1154.363,746.5475,1898.1975651043997,1198.0416000000002,795.0545166666667,2069.2915230564995,1245.2858,871.7891999999998,1304.7757531223,2245.9604925609915,6977.842738025832,8902.783216666667,0.2726428986218219
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-11-16,2067.8354296248003,1278.7133,544.6454,2263.652847561483,1300.4783166666666,666.7671999999999,2476.5427788904,1319.7177,753.2330000000001,1304.50065589059,2217.8364602530073,6781.651529847132,9342.243416666666,0.3355624311065846
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-11-19,1810.0512706367,1310.8037,597.2379999999998,2033.1328627450666,1344.5283333333334,743.2047499999999,2155.6221703256,1379.8872,878.9204,1302.2394107197063,2201.1211185006127,7747.249559357508,9660.250366666665,0.26425872158535235
NPEC51.VTC3.AD21.Brioso.Bri_h5.3,2021-11-23,2116.3791611261,1273.3649,549.5481,2415.13953738895,1331.97445,686.0065833333333,2737.8648674853994,1391.0297,780.4207,1306.5294698720963,2168.267502533186,7017.319821362716,9722.425516666666,0.3451702681718387
